Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Die Berechnung von Schranken für den Wertebereich eines Polynoms in einem Intervall","Computing","","6","1 - 2","10.1007/BF02241731","R. DusselB. Schmitt","1970","http://link.springer.com/article/10.1007/BF02241731","Article"
"Optimale Basiswahl für eine Gleitkomma-Arithmetik","Computing","","11","4","10.1007/BF02239161","Dr. Th. Kreifelts","1973","http://link.springer.com/article/10.1007/BF02239161","Article"
"A numerical method for solving parabolic equations with opposite orientations","Computing","","20","3","10.1007/BF02251947","Dr. W. Hackbusch","1978","http://link.springer.com/article/10.1007/BF02251947","Article"
"On the maximal order in PC-codes","Computing","","20","3","10.1007/BF02251951","Prof. Dr. H. J. Stetter","1978","http://link.springer.com/article/10.1007/BF02251951","Article"
"Hermitesche Kollokation bei Integralgleichungen","Computing","","15","2","10.1007/BF02252862","Priv.-Doz. Dr. M. Feilmeier","1975","http://link.springer.com/article/10.1007/BF02252862","Article"
"Prozeßumschaltungen in Betriebssystemen","Computing","","12","4","10.1007/BF02253339","Prof. Dr. H. Wettstein","1974","http://link.springer.com/article/10.1007/BF02253339","Article"
"Computational complexity of one-step methods for a scalar autonomous differential equation","Computing","","23","4","10.1007/BF02254863","Dr. A. G. Werschulz","1979","http://link.springer.com/article/10.1007/BF02254863","Article"
"Ankündigungen","Computing","","11","1","10.1007/BF02239479","","1973","http://link.springer.com/article/10.1007/BF02239479","Article"
"Prozessorzuteilung unter strengen Zeitbedingungen","Computing","","23","1","10.1007/BF02252611","B. Ziegler","1979","http://link.springer.com/article/10.1007/BF02252611","Article"
"Schnelle Multiplikation großer Zahlen","Computing","","7","3 - 4","10.1007/BF02242355","Doz. Dr. A. SchönhageV. Strassen","1971","http://link.springer.com/article/10.1007/BF02242355","Article"
"Numerically stable computation of step-sizes for descent methods. The nonconvex case","Computing","","18","2","10.1007/BF02243624","Dr. P. Spellucci","1977","http://link.springer.com/article/10.1007/BF02243624","Article"
"Beitrag zur Konstruktiven Computer-Geometrie","Computing","","17","4","10.1007/BF02275641","Dr. H. Seybold","1977","http://link.springer.com/article/10.1007/BF02275641","Article"
"Calculus for interval functions of a real variable","Computing","","22","4","10.1007/BF02265313","S. Markov","1979","http://link.springer.com/article/10.1007/BF02265313","Article"
"Inverse Eigenvalue Problems for Complex Matrices","Computing","","6","3 - 4","10.1007/BF02238818","Dr. G. N. de Oliveria","1970","http://link.springer.com/article/10.1007/BF02238818","Article"
"Konvergenzverhalten bei der numerischen Lösung von Randwertproblemen mittels eines Doppelschichtpotential-Ansatzes","Computing","","21","3","10.1007/BF02253056","Dipl.-Math. Silke Stiller","1979","http://link.springer.com/article/10.1007/BF02253056","Article"
"Buchbesprechungen","Computing","","6","3 - 4","10.1007/BF02238822","E. SchmidW. BarthK. -H. WolffF. OehmeH. Florian","1970","http://link.springer.com/article/10.1007/BF02238822","Article"
"Continuity and condition of the linear approximation problem I","Computing","","10","4","10.1007/BF02242247","Dr. W. Riha","1972","http://link.springer.com/article/10.1007/BF02242247","Article"
"Buchbesprechungen","Computing","","10","4","10.1007/BF02242251","H. J. StetterW. HändlerP. MeisslC. PokornyD. SchornböckN. V. Findler","1972","http://link.springer.com/article/10.1007/BF02242251","Article"
"Numerische Lösung von Anfangswertaufgaben gewöhnlicher Differentialgleichungen n-ter Ordnung","Computing","","14","3","10.1007/BF02246428","Doz. Dr. K. StrehmelDipl.-Math. V. Hoffmann","1975","http://link.springer.com/article/10.1007/BF02246428","Article"
"Übersetzung von Kommandosprachen","Computing","","14","3","10.1007/BF02246432","Dr. Th. Weller","1975","http://link.springer.com/article/10.1007/BF02246432","Article"
"The average height of r-typly rooted planted plane trees","Computing","","25","3","10.1007/BF02242000","Dr. R. Kemp","1980","http://link.springer.com/article/10.1007/BF02242000","Article"
"Explicit calculation of the Lagrangian interval interpolating polynomial","Computing","","9","2","10.1007/BF02236964","J. Rokne","1972","http://link.springer.com/article/10.1007/BF02236964","Article"
"Graphenalgorithmen und Überdeckungsprobleme","Computing","","13","2","10.1007/BF02246611","Ass. Prof. Dr. J. Perl","1974","http://link.springer.com/article/10.1007/BF02246611","Article"
"Mechanisierung von Dreieckskonstruktionen","Computing","","5","2","10.1007/BF02235802","Prof. Dr. H. EhlichProf. Dr. E. Pittnauer","1970","http://link.springer.com/article/10.1007/BF02235802","Article"
"The range of values of a complex polynomial over a complex interval","Computing","","22","2","10.1007/BF02253127","Dr. J. Rokne","1979","http://link.springer.com/article/10.1007/BF02253127","Article"
"Eingrenzung von Lösungen nichtlinearer Gleichungen durch Verfahren mit höherer Konvergenzgeschwindigkeit","Computing","","8","3 - 4","10.1007/BF02234103","Prof. Dr. J. W. Schmidt","1971","http://link.springer.com/article/10.1007/BF02234103","Article"
"On the convergence of the discrete ART algorithm for the reconstruction of digital pictures from their projections","Computing","","21","2","10.1007/BF02253131","J. T. Marti","1979","http://link.springer.com/article/10.1007/BF02253131","Article"
"Algorithm 24 algorithm for deriving the chromatic polynomial of a graph","Computing","","14","1 - 2","10.1007/BF02242318","Dr. K. R. JamesDr. W. Riha","1975","http://link.springer.com/article/10.1007/BF02242318","Article"
"Mathematical and statistical details on the simulation of MARKOFF-Type stochastic processes on an electronic computer","Computing","","3","1","10.1007/BF02238105","Dr. C. LevertDr. J. van Galen","1968","http://link.springer.com/article/10.1007/BF02238105","Article"
"Computer methods for sampling from gamma, beta, poisson and bionomial distributions","Computing","","12","3","10.1007/BF02293108","Dr. J. H. AhrensDr. U. Dieter","1974","http://link.springer.com/article/10.1007/BF02293108","Article"
"Dynamische Optimierung zur allgemeinen Spline-Approximation mit Ungleichungsnebenbedingungen und Anwendung auf Optimierungsberechnungen beim Entwurf von Straßen","Computing","","10","3","10.1007/BF02316907","Dr. H. -J. Schek","1972","http://link.springer.com/article/10.1007/BF02316907","Article"
"Buchbesprechungen","Computing","","12","3","10.1007/BF02293112","H. J. StetterW. BarthI. TrochP. MeisslH. JeramW. JungingerH. UngerW. HändlerH. J. Stetter","1974","http://link.springer.com/article/10.1007/BF02293112","Article"
"Die Distributivität in der Intervallarithmetik","Computing","","5","1","10.1007/BF02234246","Dipl. Math. O. Spaniol","1970","http://link.springer.com/article/10.1007/BF02234246","Article"
"Formal languages of labelled graphs","Computing","","16","1 - 2","10.1007/BF02241984","Dr. M. Nagl","1976","http://link.springer.com/article/10.1007/BF02241984","Article"
"Gleichheit von Produkt und Formalprodukt bei Intervallpolynomen","Computing","","10","3","10.1007/BF02316911","Priv.-Doz. Dr. H. Ratschek","1972","http://link.springer.com/article/10.1007/BF02316911","Article"
"Buchbesprechungen","Computing","","2","1","10.1007/BF02235515","A. FleischmannI. TrochH. ScholzF. SkacelH. FieberH. HornichH. -J. HoffmannW. KnödelH. ZemanekR. GunzenhäuserH. J. StetterF. SchwarzenbergerW. EberlV. Kudielka","1967","http://link.springer.com/article/10.1007/BF02235515","Article"
"Fehlerschranken zu Näherungswerten von Polynomwurzeln","Computing","","6","1 - 2","10.1007/BF02241729","Professor Dr. K. Nickel","1970","http://link.springer.com/article/10.1007/BF02241729","Article"
"Über einen Automaten mit Pufferspeicherung","Computing","","5","1","10.1007/BF02234250","Dr.-Ing. R. Vollmar","1970","http://link.springer.com/article/10.1007/BF02234250","Article"
"Minimizing the bandwidth of sparse symmetric matrices","Computing","","11","2","10.1007/BF02252900","Dr. K. Y. Cheng","1973","http://link.springer.com/article/10.1007/BF02252900","Article"
"Uniqueness theorems for nonlinear L2-approximation problems","Computing","","11","4","10.1007/BF02239159","Dr. J. Spieß","1973","http://link.springer.com/article/10.1007/BF02239159","Article"
"Ein Einschließungssatz für den absolut größten Eigenwert normaler Operatoren in separablen Hilbert-Räumen","Computing","","6","1 - 2","10.1007/BF02241733","Dr. techn. H. Dirschmid","1970","http://link.springer.com/article/10.1007/BF02241733","Article"
"Zur Konvergenz des Verfahrens der Tangierenden Hyperbeln und des Tschebyscheff-Verfahrens bei konvexen Abbildungen","Computing","","11","4","10.1007/BF02239163","Privatdozent Dr. Götz Alefeld","1973","http://link.springer.com/article/10.1007/BF02239163","Article"
"Ein Abbrechkriterium für einen numerischen Algorithmus","Computing","","20","3","10.1007/BF02251949","Dr. P. Wildenauer","1978","http://link.springer.com/article/10.1007/BF02251949","Article"
"Anregungen aus dem Schnittebenenverfahren für die Lösung des allgemeinen Transportproblems","Computing","","15","2","10.1007/BF02252864","Prof. Dr. D. Braess","1975","http://link.springer.com/article/10.1007/BF02252864","Article"
"Representation of interval operations by coordinates","Computing","","24","2 - 3","10.1007/BF02281714","Prof. Dr. H. Ratschek","1980","http://link.springer.com/article/10.1007/BF02281714","Article"
"L-A-S (Linear Algebra and System) language and its use in control system education and research","Computing","","23","1","10.1007/BF02252609","Prof. S. P. BingulacM. A. Farias","1979","http://link.springer.com/article/10.1007/BF02252609","Article"
"Operationen zur Betriebsmittelsteuerung aufbauend auf Synchronisationsoperationen","Computing","","23","4","10.1007/BF02254865","W. Ballin","1979","http://link.springer.com/article/10.1007/BF02254865","Article"
"Optimal segmented approximations","Computing","","24","1","10.1007/BF02242787","Dr. J. B. Kioustelidis","1980","http://link.springer.com/article/10.1007/BF02242787","Article"
"The collocation method for the numerical approximation of the periodic solutions of functional differential equations","Computing","","23","1","10.1007/BF02252613","Dr. A. Bellen","1979","http://link.springer.com/article/10.1007/BF02252613","Article"
"Zur trigonometrischen Interpolation","Computing","","16","4","10.1007/BF02252080","Dipl.-Ing. Dr. W. Baron","1976","http://link.springer.com/article/10.1007/BF02252080","Article"
"On the complexity of algorithms for the translation of polynomials","Computing","","24","1","10.1007/BF02242791","A. G. Akritas Ph. D. CandidateProf. Dr. S. D. Danielopoulos","1980","http://link.springer.com/article/10.1007/BF02242791","Article"
"HYGOL, eine Sprache für hybride Programme","Computing","","7","3 - 4","10.1007/BF02242357","Dr. Ing. L. Hieber M. Sc.Dipl.-Ing. H. Rzehak","1971","http://link.springer.com/article/10.1007/BF02242357","Article"
"An algorithm for hierarchical reduction and decomposition of a directed graph","Computing","","25","1","10.1007/BF02243881","Prof. Dr. J. Schwarze","1980","http://link.springer.com/article/10.1007/BF02243881","Article"
"Algorithms for the Huber estimator in multiple regression","Computing","","18","2","10.1007/BF02243626","Dr. R. Dutter","1977","http://link.springer.com/article/10.1007/BF02243626","Article"
"Eine Bemerkung über das Minimalglied asymptotischer Potenzreihen","Computing","","7","3 - 4","10.1007/BF02242361","Dozent Dr. F. Pittnauer","1971","http://link.springer.com/article/10.1007/BF02242361","Article"
"Kriterien für die Liapunovstabilität und ihre numerische Anwendung","Computing","","17","4","10.1007/BF02275643","Dipl.-Math. U. ElsaesserProf. Dr. W. Niethammer","1977","http://link.springer.com/article/10.1007/BF02275643","Article"
"Padésche Näherungsbrüche und Iterationsverfahren höherer Ordnung","Computing","","3","3","10.1007/BF02277214","Dr. Gerhard Merz","1968","http://link.springer.com/article/10.1007/BF02277214","Article"
"Abbruch beim Intervall-Gauß-Algorithmus","Computing","","22","4","10.1007/BF02265315","K. Reichmann","1979","http://link.springer.com/article/10.1007/BF02265315","Article"
"On the factorization of special symmetric periodic and non-periodic quindiagonal matrices","Computing","","21","3","10.1007/BF02253058","Prof. D. J. EvansA. Hadjidimos","1979","http://link.springer.com/article/10.1007/BF02253058","Article"
"Einschließung von Nullstellen mit Hilfe einer Intervallarithmetik","Computing","","5","4","10.1007/BF02252330","Dr. R. Krawczyk","1970","http://link.springer.com/article/10.1007/BF02252330","Article"
"Eine Verallgemeinerung von Newton-Interpolation und Neville-Aitken-Algorithmus und deren Anwendung auf die Richardson-Extrapolation","Computing","","10","4","10.1007/BF02242249","Priv.-Doz. Dr. H. Engels","1972","http://link.springer.com/article/10.1007/BF02242249","Article"
"Eine scaling-invariante Pivotsuche für Intervallmatrizen","Computing","","12","2","10.1007/BF02260366","M. Hebgen","1974","http://link.springer.com/article/10.1007/BF02260366","Article"
"Ableitungsfreie Abschätzungen bei trigonometrischer Interpolation und Konjugierten-Bestimmung","Computing","","12","2","10.1007/BF02260370","Prof. Dr. D. Gaier","1974","http://link.springer.com/article/10.1007/BF02260370","Article"
"Optimale Basiswahl für eine Gleitkomma-Arithmetik","Computing","","14","3","10.1007/BF02246434","Dr. Th. Kreifelts","1975","http://link.springer.com/article/10.1007/BF02246434","Article"
"Linear convergence of generalized Weiszfeld's method","Computing","","25","3","10.1007/BF02242002","H. VoßU. Eckhardt","1980","http://link.springer.com/article/10.1007/BF02242002","Article"
"Berichtigung zu: Tabulator-Turingmaschine und Komplexität","Computing","","9","2","10.1007/BF02236966","Dipl.-Math R. Weicker","1972","http://link.springer.com/article/10.1007/BF02236966","Article"
"Positive Interpolationsquadraturen mit teilweise vorgeschriebenen Stützstellen","Computing","","13","2","10.1007/BF02246613","Prof. Dr. H. Engels","1974","http://link.springer.com/article/10.1007/BF02246613","Article"
"Algebraische und metrische Strukturen in der Intervallrechnung und einige Anwendungen","Computing","","5","2","10.1007/BF02235804","Dr. O. Mayer","1970","http://link.springer.com/article/10.1007/BF02235804","Article"
"Initializing algorithms: A note to the article “Computer methods for sampling from gamma, beta, poisson and binomial distributions”","Computing","","22","2","10.1007/BF02253129","N. ApostolopoulosG. Schuff","1979","http://link.springer.com/article/10.1007/BF02253129","Article"
"Das modifizierte Ergänzungsverfahren zur Invertierung von Matrizen","Computing","","8","3 - 4","10.1007/BF02234105","Dr. F. Königshofer","1971","http://link.springer.com/article/10.1007/BF02234105","Article"
"Übertragung automatentheoretischer Sätze auf Chomsky-Sprachen","Computing","","4","1","10.1007/BF02236540","Prof. Dr. G. Hotz","1969","http://link.springer.com/article/10.1007/BF02236540","Article"
"A quasi-Newton method for minimization under linear constraints without evaluating any derivatives","Computing","","21","2","10.1007/BF02253133","Dr. J. Bräuninger","1979","http://link.springer.com/article/10.1007/BF02253133","Article"
"Arbeitstagung „Optimierungsaufgaben” 11.–16. Juni 1967, Oberwolfach","Computing","","3","1","10.1007/BF02238107","L. CollatzW. Wetterling","1968","http://link.springer.com/article/10.1007/BF02238107","Article"
"Solution of linear equations in remote sensing and picture reconstruction","Computing","","10","3","10.1007/BF02316909","Prof. Dr. R. P. Tewarson","1972","http://link.springer.com/article/10.1007/BF02316909","Article"
"Ein Iterationsverfahren zum Lösen von Randwertproblemen nichtlinearer Differentialgleichungen","Computing","","5","1","10.1007/BF02234248","Dr. W. Petry","1970","http://link.springer.com/article/10.1007/BF02234248","Article"
"Algorithm 28 algorithm for generating graphs of a given partition","Computing","","16","1 - 2","10.1007/BF02241986","Dr. K. R. JamesDr. W. Riha","1976","http://link.springer.com/article/10.1007/BF02241986","Article"
"ℜ-Netzwerke und Matrixalgorithmen","Computing","","10","3","10.1007/BF02316913","Dr. P. Brucker","1972","http://link.springer.com/article/10.1007/BF02316913","Article"
"Algorithmus 12 Ein ableitungsfreies Verfahren zur Lösung endlich-dimensionaler nichtlinearer Gleichungssysteme","Computing","","5","1","10.1007/BF02234252","Dr. H. Schwetlick","1970","http://link.springer.com/article/10.1007/BF02234252","Article"
"Ein Einschließungsverfahren für Nullstellen","Computing","","2","3","10.1007/BF02236607","Dr. N. ApostolatosProf. Dr. U. KulischProf. Dr. K. Nickel","1967","http://link.springer.com/article/10.1007/BF02236607","Article"
"Zwei Verfahren zur Suche negativer Zyklen in bewerteten Digraphen","Computing","","11","2","10.1007/BF02252902","Dr. W. Domschke","1973","http://link.springer.com/article/10.1007/BF02252902","Article"
"Elementare Eingabelung der Lösungsfunktion und der Eigenwerte inhomogener gewöhnlicher und singulärer Integralgleichungen zweiter Art mit festen Integrationsgrenzen","Computing","","6","1 - 2","10.1007/BF02241735","Dr. D. Marsal","1970","http://link.springer.com/article/10.1007/BF02241735","Article"
"Ableitungsfreie Schranken für die numerische Integration","Computing","","2","3","10.1007/BF02236611","Dr. F. Stetter","1967","http://link.springer.com/article/10.1007/BF02236611","Article"
"On periodic M-Splines","Computing","","16","3","10.1007/BF02280881","Dr. F. -J. DelvosDr. H. -W. Kösters","1976","http://link.springer.com/article/10.1007/BF02280881","Article"
"A quasi-Newton method with Cholesky factorization","Computing","","25","2","10.1007/BF02259641","Dr. J. Bräuninger","1980","http://link.springer.com/article/10.1007/BF02259641","Article"
"On conversions between screens","Computing","","24","2 - 3","10.1007/BF02281716","Dr. R. KlattePriv.-Doz. Dr. Ch. Ullrich","1980","http://link.springer.com/article/10.1007/BF02281716","Article"
"Erratum","Computing","","23","4","10.1007/BF02254867","","1979","http://link.springer.com/article/10.1007/BF02254867","Article"
"Computational aspects of deciding if all roots of a polynomial lie within the unit circle","Computing","","16","4","10.1007/BF02252078","Dr. P. G. AndersonDr. M. R. GareyDr. L. E. Heindel","1976","http://link.springer.com/article/10.1007/BF02252078","Article"
"Untersuchungen des Zeitgewinns durch neue Algorithmen zur Matrix-Multiplikation","Computing","","17","1","10.1007/BF02252257","Dr. J. Spieß","1976","http://link.springer.com/article/10.1007/BF02252257","Article"
"Complex sector arithmetic","Computing","","24","2 - 3","10.1007/BF02281720","Dr. R. KlattePriv.-Doz. Dr. Ch. Ullrich","1980","http://link.springer.com/article/10.1007/BF02281720","Article"
"On the iterative inclusion of solutions in characteristic initial-value problems with hyperbolic differential equation z
                st
              =f(s, t, z)","Computing","","24","1","10.1007/BF02242789","Dr. H. Bauch","1980","http://link.springer.com/article/10.1007/BF02242789","Article"
"Waiting time in a preemptive resume system with compound-poisson input","Computing","","25","1","10.1007/BF02243879","Dr. B. Meister","1980","http://link.springer.com/article/10.1007/BF02243879","Article"
"Bounds and domains of existence for hyperbolic initial value problems","Computing","","23","1","10.1007/BF02252615","Dr. J. SprekelsDr. H. Voss","1979","http://link.springer.com/article/10.1007/BF02252615","Article"
"Boundary flux estimates for elliptic problems by the perturbed variational method","Computing","","16","4","10.1007/BF02252082","Dr. J. Th. KingDr. St. M. Serbin","1976","http://link.springer.com/article/10.1007/BF02252082","Article"
"On the numerical solution of some algebraic integral equations","Computing","","17","1","10.1007/BF02252261","Doz. Dr. J. Hertling","1976","http://link.springer.com/article/10.1007/BF02252261","Article"
"On the simultaneous calculation of two zeros","Computing","","24","1","10.1007/BF02242793","Prof. Dr. L. Berg","1980","http://link.springer.com/article/10.1007/BF02242793","Article"
"Ein Algorithmus zum Aufbau einer endlichen Gruppe","Computing","","7","3 - 4","10.1007/BF02242359","Dr. W. Niegel","1971","http://link.springer.com/article/10.1007/BF02242359","Article"
"Numerical solution of a class of quasilinear hyperbolic equations by reduction to the wave equation","Computing","","25","1","10.1007/BF02243883","Dr. J. E. Lavery","1980","http://link.springer.com/article/10.1007/BF02243883","Article"
"Algorithm 16 two-dimensional exponential splines","Computing","","7","3 - 4","10.1007/BF02242363","Dr. H. Späth","1971","http://link.springer.com/article/10.1007/BF02242363","Article"
"Konstruktion von Differenzenverfahren zur Lösung von hyperbolischen Systemen partieller Differentialgleichungen erster Ordnung mit Hilfe von Spektraldarstellungen","Computing","","17","4","10.1007/BF02275645","Dr. G. Wolf","1977","http://link.springer.com/article/10.1007/BF02275645","Article"
"Ein algorithmisches Planaritätskriterium","Computing","","3","3","10.1007/BF02277216","Dr. U. Klemm","1968","http://link.springer.com/article/10.1007/BF02277216","Article"
"Algorithm 39 Clusterwise linear regression","Computing","","22","4","10.1007/BF02265317","Prof. Dr. H. Späth","1979","http://link.springer.com/article/10.1007/BF02265317","Article"
"Eine bedingte Form der Integral-Ungleichung von Gronwall, leichte Verallgemeinerung eines Stabilitätssatzes von Perron und überlauffreie Skalierung von Analogrechenschaltungen","Computing","","5","4","10.1007/BF02252328","Dr. F. A. Behringer","1970","http://link.springer.com/article/10.1007/BF02252328","Article"
"Algorithmus 8 Bestimmung aller maximalen, vollständigen Teilgraphen eines Graphen G nach Stoffers","Computing","","3","3","10.1007/BF02277220","Professor Dr. W. Knödel","1968","http://link.springer.com/article/10.1007/BF02277220","Article"
"Intervallmäßige Auswertung von Standardfunktionen in ALGOL-60","Computing","","5","4","10.1007/BF02252332","Dr. J. Herzberger","1970","http://link.springer.com/article/10.1007/BF02252332","Article"
"Approximationsprobleme mit gewöhnlichen Differentialgleichungssystemen als Nebenbedingung","Computing","","8","1 - 2","10.1007/BF02234040","Dr. P. Gessner","1971","http://link.springer.com/article/10.1007/BF02234040","Article"
"Optimale Lösung von Intervallgleichungssystemen","Computing","","12","2","10.1007/BF02260368","Dr. W. BarthDr. E. Nuding","1974","http://link.springer.com/article/10.1007/BF02260368","Article"
"Fehlerabschätzungen für gewisse Näherungskoeffizienten","Computing","","12","2","10.1007/BF02260372","Dr. K. -H. Mohn","1974","http://link.springer.com/article/10.1007/BF02260372","Article"
"An approach to backward analysis for linear and nonlinear iterative methods","Computing","","25","3","10.1007/BF02242004","Prof. Dr. P. Spellucci","1980","http://link.springer.com/article/10.1007/BF02242004","Article"
"Buchbesprechung","Computing","","9","2","10.1007/BF02236968","W. KuichA. WeinmannR. AlbrechtL. CollatzW. EberlN. ThumbL. CollatzJ. Rybarz","1972","http://link.springer.com/article/10.1007/BF02236968","Article"
"Zwei lineare untere Schranken für die Komplexität Boolescher Funktionen","Computing","","13","2","10.1007/BF02246615","Prof. Dr. C. P. Schnorr","1974","http://link.springer.com/article/10.1007/BF02246615","Article"
"Invariant imbedding and the calculation of eigenvalues for Sturm-Liouville systems","Computing","","4","1","10.1007/BF02236538","M. R. ScottL. F. ShampineG. M. Wing","1969","http://link.springer.com/article/10.1007/BF02236538","Article"
"On the use of computers in planning under conditions of uncertainty","Computing","","15","1","10.1007/BF02252833","Dr. B. Bereanu","1975","http://link.springer.com/article/10.1007/BF02252833","Article"
"Eine Bemerkung zur Zustandsreduktion unvollständiger Automaten","Computing","","5","2","10.1007/BF02235806","Dr. W. Brauer","1970","http://link.springer.com/article/10.1007/BF02235806","Article"
"Multiplikation großer Zahlen","Computing","","1","3","10.1007/BF02234362","Doz. Dr. A. Schönhage","1966","http://link.springer.com/article/10.1007/BF02234362","Article"
"Über ein Problem von L. Collatz","Computing","","8","3 - 4","10.1007/BF02234107","Prof. Dr. G. Meinardus","1971","http://link.springer.com/article/10.1007/BF02234107","Article"
"Zur Theorie der nichtdeterministischen und unvollständigen Automaten","Computing","","4","1","10.1007/BF02236542","Dr. rer. nat. A. Schmitt","1969","http://link.springer.com/article/10.1007/BF02236542","Article"
"Bestimmung der Automorphismengruppe spezieller Klassen von Graphen","Computing","","2","4","10.1007/BF02235810","Dr. G. Baron","1967","http://link.springer.com/article/10.1007/BF02235810","Article"
"Superconvergence of collocation methods for Volterra integral equations of the first kind","Computing","","21","2","10.1007/BF02253135","Dr. H. Brunner","1979","http://link.springer.com/article/10.1007/BF02253135","Article"
"Iterationsalgorithmen für gewöhnliche Differentialgleichungen und ihre Eignung zur Parallelarbeit mittels Symbolmanipulation","Computing","","8","3 - 4","10.1007/BF02234111","S. Schindler","1971","http://link.springer.com/article/10.1007/BF02234111","Article"
"The GUHA method of automatic hypotheses determination","Computing","","1","4","10.1007/BF02345483","P. HájekI. HavelM. Chytil","1966","http://link.springer.com/article/10.1007/BF02345483","Article"
"Buchbesprechungen","Computing","","16","1 - 2","10.1007/BF02241988","W. BaronR. AlbrechtH. KernerG. VincenaW. BarthCh. W. ÜberhuberP. BergerH. WillI. TrochH. KrausR. BraunH. J. StetterG. GrabnerA. MarksteinerR. EierM. H. Paul","1976","http://link.springer.com/article/10.1007/BF02241988","Article"
"Buchbesprechungen","Computing","","5","1","10.1007/BF02234254","C. UngerJ. F. BöhmeE. BukovicsR. AlbrechtR. EierP. MeisslI. TrochH. FlorianF. Hauer","1970","http://link.springer.com/article/10.1007/BF02234254","Article"
"A performance model for preplanned disk sorting","Computing","","21","1","10.1007/BF02252192","Prof. Dr. R. BayerProf. Dr. T. Härder","1978","http://link.springer.com/article/10.1007/BF02252192","Article"
"Die vollautomatische Berechnung einer einfachen Nullstelle von F(t)=0 einschließlich einer Fehlerabschätzung","Computing","","2","3","10.1007/BF02236609","Prof. Dr. K. Nickel","1967","http://link.springer.com/article/10.1007/BF02236609","Article"
"Accuracy and speed of real and complex interpolation","Computing","","11","2","10.1007/BF02252904","Dr. K. SinghalDr. J. Vlach","1973","http://link.springer.com/article/10.1007/BF02252904","Article"
"Topological invariants of matrices","Computing","","6","1 - 2","10.1007/BF02241737","Dr. W. L. Fischer","1970","http://link.springer.com/article/10.1007/BF02241737","Article"
"Algorithmus 5 Die Nullstellen eines Polynoms","Computing","","2","3","10.1007/BF02236613","Prof. Dr. K. Nickel","1967","http://link.springer.com/article/10.1007/BF02236613","Article"
"An experimental study of processor thrashing in multiprocessor systems","Computing","","18","3","10.1007/BF02253206","Dr. J. Nehmer","1977","http://link.springer.com/article/10.1007/BF02253206","Article"
"The secand method in banach spaces","Computing","","16","3","10.1007/BF02280879","Dr. W. SolakM. Struś","1976","http://link.springer.com/article/10.1007/BF02280879","Article"
"Investigation of a certain stray process applied to the optimum synthesis problems","Computing","","6","1 - 2","10.1007/BF02241741","Dr. Jan Golinski","1970","http://link.springer.com/article/10.1007/BF02241741","Article"
"On integral formulas of the (unit) sphere and their application to numerical computation of integrals","Computing","","25","2","10.1007/BF02259639","Priv.-Doz. Dr. W. Freeden","1980","http://link.springer.com/article/10.1007/BF02259639","Article"
"Zur Verbesserung der Lokalität im Zugriff auf Felder","Computing","","22","3","10.1007/BF02243563","Prof. Dr. H. Waldschmidt","1979","http://link.springer.com/article/10.1007/BF02243563","Article"
"Estimating errors of numerical approximation for periodic analytic functions","Computing","","18","3","10.1007/BF02253210","Dr. M. M. ChawlaProf. Dr. R. Kress","1977","http://link.springer.com/article/10.1007/BF02253210","Article"
"Formalization and implementation of floating-point matrix operations","Computing","","16","3","10.1007/BF02280883","Prof. Dr. U. KulischDipl.-Math. G. Bohlender","1976","http://link.springer.com/article/10.1007/BF02280883","Article"
"The solution of nonlinear Equations by the computation of fixed points with a modification of the sandwich method","Computing","","25","2","10.1007/BF02259643","Dr. D. Köberl","1980","http://link.springer.com/article/10.1007/BF02259643","Article"
"Direct computational approaches to a magnetohydrodynamic model system","Computing","","7","1 - 2","10.1007/BF02279936","Dah-Teng Jeng","1971","http://link.springer.com/article/10.1007/BF02279936","Article"
"Interval extensions and interval iterations","Computing","","24","2 - 3","10.1007/BF02281718","Prof. Dr. R. Krawczyk","1980","http://link.springer.com/article/10.1007/BF02281718","Article"
"Modifizierte Ritz-Verfahren","Computing","","7","1 - 2","10.1007/BF02279940","Prof. Dr. E. Schock","1971","http://link.springer.com/article/10.1007/BF02279940","Article"
"Methods without secant steps for finding a bracketed root","Computing","","17","1","10.1007/BF02252259","Dr. R. F. King","1976","http://link.springer.com/article/10.1007/BF02252259","Article"
"Fundamentals of SIGLA, an interval computing system over the completed set of intervals","Computing","","24","2 - 3","10.1007/BF02281722","Prof. Dr. E. GardeñesProf. A. Trepat","1980","http://link.springer.com/article/10.1007/BF02281722","Article"
"Approximation von stochastischen Differentialgleichungen auf Digital- und Hybridrechnern","Computing","","16","4","10.1007/BF02252084","Dr. L. Fahrmeir","1976","http://link.springer.com/article/10.1007/BF02252084","Article"
"Parameterdarstellung kubischer und bikubischer Splines","Computing","","17","1","10.1007/BF02252263","Dr.-Ing. W. Böhm","1976","http://link.springer.com/article/10.1007/BF02252263","Article"
"Gauss-turán quadratures of chebyshev type and error formulae","Computing","","15","3","10.1007/BF02242365","Dr. R. D. Riess","1975","http://link.springer.com/article/10.1007/BF02242365","Article"
"Penalty-Methode bei der numerischen Behandlung von quasilinearen elliptischen Differentialgleichungen vierter und höherer Ordnung","Computing","","17","4","10.1007/BF02275647","Dr. W. Gentzsch","1977","http://link.springer.com/article/10.1007/BF02275647","Article"
